,0
894,"ALSO THE LAKES LOUISE, O&#39;HARA, BENNETT, TESLIN, MCDONALD, SAINT MARY, REFLECTIONS, KÖNIGSEE, ACHEN, BLED, LADOGA, PAIJANNE, TÖRNETRASK, YAMDROK YUMTSO, NAHUEL HUAPI, ARGENTINO, GRAY,...  👥⚕️👥"
895,The beauty of nature.....Lots of love from Planet Ayurveda for posting this video.
896,Lake Atitlan in Guatemala is beautiful!
897,"Lengkong Lake Panjalu Ciamis west java Indonesia... Here<br><a href=""https://youtu.be/ol1AWcVXeQo"">https://youtu.be/ol1AWcVXeQo</a>"
898,Wow india😍
899,Wow this video is a tribute to how beautiful our planet is 💙🌎
900,Nice 👌
901,"Segara Anak Lake, Indonesia 🇮🇩"
902,WOOOOOOOOOOW ABSOLUTELY GORGEOUS BEAUTIFUL THANK YOU SO MUCH FOR SHARING US ABSOLUTELY FABULOUS 💙🌈🌎
903,Lovely!
904,🐾🐾🐾🐾🏞
905,so beautiful
906,dal lake kaha hai be
907,PAKISTAN 🇵🇰
908,The beautiful lake in the World lake Atitlan Guatemala
909,You forget Lake Attabad
910,Nice
911,Wonderfull
912,Lake = Lago
913,"Right now, I think maya bay in Thailand the best"
914,Mauritius Island 🇲🇺 🦤 🇲🇺 🦤 🇲🇺 🦤
915,Matatan Ribirin Hs.ᕦ⊙෴⊙ᕤ RD 🤔
916,"Santorini,Algarve, Bahamas, and some of Costa Rican beaches is so breathtaking too, my dream lists...."
917,i wonder why no beaches here from Hawai 10000 beaches i heard in there. and Boracay from Philippines.
918,Love traveling..  check out Taylor&#39;s grand adventures 🙂
919,"What a lovely video!  We&#39;ve also made a video about the best beaches in the World. <br>Are you curious what our top 10 looks like? Click here ⬇️<br><a href=""https://www.youtube.com/watch?v=t_lRziboe4o"">https://www.youtube.com/watch?v=t_lRziboe4o</a>"
920,"Also Bora Bora, the Cook islands, the Maldives and the Bay of Tela.  👥⚕️👥"
921,thumbs up👍👍👍👍
922,Beautiful beaches!
923,"I don&#39;t want much, I just want the person reading this to be healthy, happy, and loved. Wishing you a good day my friend"
924,"<a href=""https://youtu.be/MGRUq2HEG6E"">https://youtu.be/MGRUq2HEG6E</a>"
925,Proud as a sri lanka 🇱🇰 <br>World best beaches in sri lanka <br>Pasikuda beach <br>Unawatuna beach<br>And many others
926,"<a href=""https://youtu.be/2SKR5M71tZE"">https://youtu.be/2SKR5M71tZE</a>"
927,"<a href=""https://youtu.be/2SKR5M71tZE"">https://youtu.be/2SKR5M71tZE</a>"
928,"<a href=""https://youtu.be/2SKR5M71tZE"">https://youtu.be/2SKR5M71tZE</a>"
929,How about Maldives 🌴
930,"BORACAY ISLAND, A WHITE SAND LONG BEACH IN AKLAN PHILIPPINES, WON AS ONE OF THE BEST BEACH IN THE WORLD BY TRAVEL MAGAZINE 🌴🏝🏖"
931,EL NIDO IS LOCATED IN PALAWAN PHILIPPINES 🏖🏝☘🌴
932,"MIAMI DREAMIN!!!!<br><a href=""https://youtu.be/H-700U_dsQA"">https://youtu.be/H-700U_dsQA</a>"
933,Wonderful n beautiful ten colourful cities 👍🙏
934,Colorful and stunning architectures.  Love from 🇮🇳
935,I Am Indian 🇮🇳 🙂<br>Love From Incredible India 🇮🇳 🔥 💯
936,Chefchaouen number 1🇲🇦
937,"Chefchaouene, my favorite blue on earth."
938,the best 🇲🇦🇲🇦
939,"Where’s Valparaiso, Chile?"
940,#01 Chafchaouen 🇲🇦🇲🇦
941,thank you coz making this kind of  wonderful video
942,"I love brightly colored buildings. They&#39;re so cheerful and happy. My favorites are in Italy, Mexico and Argentina. Thank you."
943,You forgot Sidi Bou Said
944,Real Nice 👍🏻 . Lella Zainab Guesthouse.   See “ Lella Zainab “ on Facebook and instagram.
945,"hi global friends this is sunil form india. i am a 32 year old chartered accountant and commerce graduate in india. i love to travel. i want to travel the world but in business mode and i want to create a group of good global  friends well educated in business study and want to travel all over the world like me. Actually i want to form a multinational tour and travel company that will required some investment. So anybody who is keen to travel the world with earning. For any quarry email me at casunilsaini11@<a href=""http://gmail.com/"">gmail.com</a> this will be a common venture for us and every body will be owner (shareholder) of this company and will perform for company growth as well."
946,I don&#39;t know why they separated Morocco from its Sahara ?! The Sahara is Moroccan and will remain Moroccan So that allah inherits the earth and those on it.
947,Veru nice although you guys missed many more great ones
948,Jaipur is also very colorful city.
949,Jodhpur 💪💪💪
950,Chefchaouene is astonishingly amazing❤❤.....i love every places on this list❤ but where is Santorini❤
951,"Jaipur, India is missing."
952,Procida?
953,"En esta vida solo me ha tocado admirar el amor en otras personas, pero de igual manera no pierdo mis esperanzas, tu también encontraras a alguien que te dedique el hermoso título de este video"
954,"Your English is impeccable,,"
955,Fantastic photography.  Truly exceptional.  Thank you!
956,Wow amazing info.. 😍😍😍.<br>Cheers from Nepal... Himalayas
957,Waterfalls...so wonderful. Love it!
958,WOOOOOOOOOOW ABSOLUTELY BEAUTIFUL THANK YOU SO MUCH FOR SHARING US ABSOLUTELY WONDERFUL 💙🌈🌎
959,Thank you for the video. I love waterfalls.
960,Gracias por poner a las Catararas de Iguazu primero Saludos desde Argentina🇦🇷
961,"Short Beautiful Waterfalls: <a href=""https://www.youtube.com/watch?v=ci-Z7-7Z0GM"">https://www.youtube.com/watch?v=ci-Z7-7Z0GM</a>"
962,"Hey guys, we have Athirappilly Water Falls ....... come to God&#39;s own country 💞😊 KERALA"
963,Nice videos. Beautiful waterfalls tks.
964,"As jaw-dropping and superimposing these waterfalls are due to their staggering heights and sizes, the Philippines has hundreds of equally spectacular (and unique) waterfalls dotted on every island of its archipelago. you&#39;ll see one that has dozens of &quot;steps&quot; on it from up a hill, or an one that goes through/leads into a cave in an idyllic, painting-like setting, a waterfall system that resembles the rocky thermal springs formations in Turkey (terraces), or a wide wall/curtains of sprinkly showers of water in between lush vegetations dropping from a steep cliff above. these and more waiting only to be rediscovered. the best thing about them? you can tangibly enjoy them by immersing yourself besides gratifying your senses of sight, smell and sound. 💦🏞🌿🍃🧚‍♀️"
965,#5 in Guyana is breathtaking 👏👏<br>#3 Niagara Falls 😍 I’ve seen both falls
966,Perfect waterfalls ranking I&#39;ve ever seen
967,Tumpak sewu waterfall.?
968,I&#39;ll never get bored of waterfalls!
969,It would have been good if they included the Tamul waterfall in the ranking 😁😆
970,"World&#39;s largest &amp; tallest of indoor waterfall<br><a href=""https://youtu.be/ThbxJEQvUjI"">https://youtu.be/ThbxJEQvUjI</a>"
971,I have been to Yosemite falls it was a nine mile hike until we found out there was a elevator
972,"Secret falls from Nepal <a href=""https://youtu.be/UhdFqlQCVHs"">https://youtu.be/UhdFqlQCVHs</a>"
973,Very nice. A lot of work went into the making of this video.
974,Wow I wish to travel all the lovely castles. So beauuuuutiful..........
975,Amazing Pena
976,Nice video
977,😍😍😍😍😍😍😍😍
978,Indah sklii pemandang eropa😍😍
979,"I&#39;ve visited these castles: Switzerland: Chillon, Spiez, Sargans, Scoul-Tarasp, Werdenberg, Bellinzona, Sion, Hohenklingen; Austria: Hohensalzburg; Germany: Neuschwanstein, Hohenschwangau; Scotland: Edinburgh; England: Windsor."
980,Castle Alcázar Segovia = Disney
981,I want a castle sm
982,"Interesting how many of these castles are considered fortresses when they are set up high on hills and cannot protect any citizens on the land below, only the residents in the castle who used the citizens’ money to pay for their elaborate abode.  Maybe they’re protecting themselves from their own citizens."
983,"Instead of Swallows Nest, which is a movie prop you should have included Wewelsberg Castle, former headquarters of the Teutonic Knights and both the largest and one of the most beautiful castles in all of Europe."
984,"Hundreds of people had to work for years to finish these castles, only for them to be used by one family."
985,Why was England or the UK not included? :(
986,What about Versailles France
987,Tq for such a wonderful video
988,歴史を感じますね。
989,"🏰🌌🎶❤️🐦Be good to see all Castles restored for the people, bring 4th history so they can be proud and dignified ☺️🐦🎶🌹💯"
990,Too &#39;cut and paste&#39;.
991,WOOOOOOOOOOW ABSOLUTELY FABULOUS BEAUTIFUL PLACE THANK YOU SO MUCH FOR SHARING US 🕍🎀🕌
992,I really miss some of the Polish castles on this list.
993,"This is just to keep the inspiration rolling. Obviously, you shouldn’t visit any of these countries (or any other) at the moment. Wait for better times. Enjoy the video."
994,Pearl of the Indian ocean🇱🇰
995,COD INTERNATIONAL !!!!
996,Shocked to see Bhutan didn’t make the list when it’s known as the only shangri la in the world 😅 but yes all the countries that made it to the list are very beautiful too!
997,My top 5:<br>1. Japan<br>2. South Korea<br>3. China<br>4. Thailand<br>5: Vietnam
998,"<a href=""https://www.youtube.com/watch?v=UWKhvzdnctY&amp;t=10m18s"">10:18</a> My country!!! OMG I can’t believe<br><a href=""https://www.youtube.com/watch?v=UWKhvzdnctY&amp;t=10m30s"">10:30</a> I went there! The ski-school in Gangwon-do. <br><a href=""https://www.youtube.com/watch?v=UWKhvzdnctY&amp;t=10m56s"">10:56</a> Oh, I think that’s 독도. 🇰🇷 and 🇯🇵 are fighting over it 😤😅😅"
999,Go go Philippines and greetings from the Philippines and respect to other religion
1000,15 best places in Asia there are 6 countries from Asian <br>1. Malaysia 🇲🇾 <br>2. Cambodia 🇰🇭 <br>3. Philippines 🇵🇭 <br>4. Vietnam 🇻🇳 <br>5. Indonesia 🇮🇩 <br>6. Thailand 🇹🇭 <br>Let’s cheers 🥂 for Asian we are one☺️
1001,Ù00
1002,I love my country❤️indonesia. Asean.❤️
1003,Where is Singapore?
1004,Iran
1005,Indonesia ....❤❤❤❤
1006,Asia is the world 🌍 We have the Asia&#39;s Songbird and The Philippines 🇵🇭
1007,"Where is Dubai, UEA?"
1008,Wanna visit Thailand... Hope I will in future ❤️ from India
1009,Sri lanka is the best.
1010,Cambodia 🇰🇭
1011,Vietnam cause its beautiful
1012,I love Thailand
1013,My Channel island is beatiful in indoensia
1014,"Thank you for the video. May your work luck, money luck, and relationships improve.I hope my family, friends, and acquaintances will be safe and live in good physical and mental health and happiness. 👍🔔"
1015,"Beautiful Island<br><a href=""https://youtu.be/OkTDTcQu0-c"">https://youtu.be/OkTDTcQu0-c</a>"
1016,Hallo
1017,"<a href=""https://youtu.be/bSCbLvw5iKI"">https://youtu.be/bSCbLvw5iKI</a>"
1018,good
1019,Oh wow! Look at all these islands! Can&#39;t wait to play on these for each Fortnite Chapter!
1020,"<a href=""https://youtu.be/xlPLdgJSZwE"">https://youtu.be/xlPLdgJSZwE</a>"
1021,What is name Music used .
1022,"Cause I&#39;m a island boy, and I&#39;ve been tryin&#39; to make it<br>Oh I&#39;m a island boy🤣"
1023,Wowwwwwww how cute
1024,Wowwwwwww
1025,Mauritius
1026,"If u&#39;re some millionaire looking for some company , look no more....im available dude lets go look for some volcanoes or do some awesome shit."
1027,You forgot Socotra Island
1028,Sri lanka❤️
1029,thanks for the video...I am Javanese ...but I love Bali...not only natural but cultural island...we have 17.000 islands... not so many I ve been visit.....Indonesia Raya..... thanks again ......
1030,Joss
1031,"The islands mentioned in this vlog are undoubtedly impressive places to visit and offer a fun-filled vacation experience. Imagine is taking a break on these islands. It&#39;s like you&#39;re in a dream. To see Palawan on the list is a thrill, especially considering how surreal and breathtaking the island is."
1032,"If you were given a free ticket to Paradise, would you go? Ask yourself, “Where is Paradise and what would you find there?” Beaches, palms, and surf? Mountains and snow-capped peaks? Is Paradise the unity of mankind and peace on earth?<br>Paradise is actually the place where God dwells. Most people think they will go to Paradise when they die, but let’s see if that’s true. Have you ever lied or stolen? Liars and thieves won’t be in Paradise. Have you lusted after others, or dishonored your parents? Have you cursed the God who created Paradise? If any of these are true, you’ve offended Him and broken His Law. Instead of entering Paradise, the penalty for your crimes will be eternal death in Hell. However, God offers Paradise to those who bring Him a sinless payment for their sins. Your goodness and good deeds are not that sinless payment. God will only accept the sacrifice of His sinless Son, Jesus Christ. Anyone who repents and believes in Him will be cleansed of their sins and given that free ticket to Paradise! Jesus promised the thief on the cross who trusted in Him: “…Today shalt thou be with me in paradise.” (Luke 23:43)<br>Don’t live in a “fool’s” Paradise thinking this life is all there is. God is inviting you to the “real” Paradise through faith in Jesus Christ. When you breathe your last breath and life on earth is over, will it be Paradise “lost” or Paradise “found” for you?"
1033,Were is Persepolis persian ancient city?
1034,"Lindo dimais da conta<br><a href=""https://youtu.be/2KD6fenzo08"">https://youtu.be/2KD6fenzo08</a>"
